resume_text,category,extracted_skills,source
"
                Software Engineer certified by IBM.
                Completed: Key Technologies for Business
                Skills acquired: Algorithms, Applied Machine Learning, Artificial Neural Networks, Computer Vision, Deep Learning, Human Learning, Machine Learning, Machine Learning Algorithms, Machine Learning Software, Cloud Computing, Data Science, Critical Thinking
                Proficient in: Algorithms, Applied Machine Learning, Artificial Neural Networks, Computer Vision, Deep Learning, Human Learning, Machine Learning, Machine Learning Algorithms
                Experience: 2-4 years applying these skills
                ",Software Engineer,"Algorithms, Applied Machine Learning, Artificial Neural Networks, Computer Vision, Deep Learning, Human Learning, Machine Learning, Machine Learning Algorithms, Machine Learning Software, Cloud Computing, Data Science, Critical Thinking",synthetic_from_course
"
                Web Developer certified by IBM.
                Completed: IBM Full Stack Software Developer
                Skills acquired: Cloud Computing, Python Programming, Cloud Applications, Computer Programming, IBM Cloud, Application Development, Cloud Infrastructure, DevOps, Web Development, Cloud Management, Cloud Platforms, Javascript
                Proficient in: Cloud Computing, Python Programming, Cloud Applications, Computer Programming, IBM Cloud, Application Development, Cloud Infrastructure, DevOps
                Experience: 2-4 years applying these skills
                ",Web Developer,"Cloud Computing, Python Programming, Cloud Applications, Computer Programming, IBM Cloud, Application Development, Cloud Infrastructure, DevOps, Web Development, Cloud Management, Cloud Platforms, Javascript",synthetic_from_course
"
                Web Developer certified by IBM.
                Completed: IBM Full-Stack JavaScript Developer
                Skills acquired: Software Engineering, Computer Programming, Software Architecture, Application Development, Software Engineering Tools, Cloud Applications, Cloud Computing, Communication, DevOps, Programming Principles, Web Development, Agile Software Development
                Proficient in: Software Engineering, Computer Programming, Software Architecture, Application Development, Software Engineering Tools, Cloud Applications, Cloud Computing, Communication
                Experience: 2-4 years applying these skills
                ",Web Developer,"Software Engineering, Computer Programming, Software Architecture, Application Development, Software Engineering Tools, Cloud Applications, Cloud Computing, Communication, DevOps, Programming Principles, Web Development, Agile Software Development",synthetic_from_course
"
                Web Developer certified by IBM.
                Completed: IBM Back-end JavaScript Developer
                Skills acquired: Software Engineering, Computer Programming, Software Architecture, Application Development, Software Engineering Tools, Cloud Applications, Cloud Computing, Communication, DevOps, Programming Principles, Web Development, Agile Software Development
                Proficient in: Software Engineering, Computer Programming, Software Architecture, Application Development, Software Engineering Tools, Cloud Applications, Cloud Computing, Communication
                Experience: 2-4 years applying these skills
                ",Web Developer,"Software Engineering, Computer Programming, Software Architecture, Application Development, Software Engineering Tools, Cloud Applications, Cloud Computing, Communication, DevOps, Programming Principles, Web Development, Agile Software Development",synthetic_from_course
"
                Web Developer certified by IBM.
                Completed: JavaScript Programming with React, Node & MongoDB
                Skills acquired: Javascript, Computer Programming, Web Development, Computer Science, Front-End Web Development, NoSQL, React (web framework)
                Proficient in: Javascript, Computer Programming, Web Development, Computer Science, Front-End Web Development, NoSQL, React (web framework)
                Experience: 2-4 years applying these skills
                ",Web Developer,"Javascript, Computer Programming, Web Development, Computer Science, Front-End Web Development, NoSQL, React (web framework)",synthetic_from_course
"
                Web Developer certified by Johns Hopkins University.
                Completed: HTML, CSS, and Javascript for Web Developers
                Skills acquired: Front-End Web Development, HTML and CSS, Javascript, Web Development
                Proficient in: Front-End Web Development, HTML and CSS, Javascript, Web Development
                Experience: 2-4 years applying these skills
                ",Web Developer,"Front-End Web Development, HTML and CSS, Javascript, Web Development",synthetic_from_course
"
                Data Engineer certified by IBM.
                Completed: IBM Data Engineering
                Skills acquired: Data Management, Databases, Database Administration, Extract, Transform, Load, Python Programming, Big Data, SQL, Apache, Database Design, Distributed Computing Architecture
                Proficient in: Data Management, Databases, Database Administration, Extract, Transform, Load, Python Programming, Big Data
                Experience: 2-4 years applying these skills
                ",Data Engineer,"Data Management, Databases, Database Administration, Extract, Transform, Load, Python Programming, Big Data, SQL, Apache, Database Design, Distributed Computing Architecture",synthetic_from_course
"
                Data Engineer certified by IBM.
                Completed: Data Engineering Foundations
                Skills acquired: Data Management, Python Programming, Data Structures, Databases, Data Engineering, Database Application, SQL, Database Administration, Database Design, Extract, Transform, Load
                Proficient in: Data Management, Python Programming, Data Structures, Databases, Data Engineering, Database Application, SQL, Database Administration
                Experience: 2-4 years applying these skills
                ",Data Engineer,"Data Management, Python Programming, Data Structures, Databases, Data Engineering, Database Application, SQL, Database Administration, Database Design, Extract, Transform, Load",synthetic_from_course
"
                Data Engineer certified by Google Cloud.
                Completed: Preparing for Google Cloud Certification: Cloud Data Engineer
                Skills acquired: Cloud Computing, Google Cloud Platform, Cloud Platforms, Big Data, Data Management, Data Analysis, Data Analysis Software, Databases, Computer Networking, Applied Machine Learning, Data Warehousing, Machine Learning
                Proficient in: Cloud Computing, Google Cloud Platform, Cloud Platforms, Big Data, Data Management, Data Analysis, Data Analysis Software, Databases
                Experience: 2-4 years applying these skills
                ",Data Engineer,"Cloud Computing, Google Cloud Platform, Cloud Platforms, Big Data, Data Management, Data Analysis, Data Analysis Software, Databases, Computer Networking, Applied Machine Learning, Data Warehousing, Machine Learning",synthetic_from_course
"
                Data Engineer certified by IBM.
                Completed: NoSQL, Big Data, and Spark Foundations
                Skills acquired: Apache, Big Data, Data Management, Distributed Computing Architecture, Databases, NoSQL, Extract, Transform, Load, SQL, Cloud Computing, Data Model
                Proficient in: Apache, Big Data, Data Management, Distributed Computing Architecture, Databases, NoSQL, Extract, Transform
                Experience: 2-4 years applying these skills
                ",Data Engineer,"Apache, Big Data, Data Management, Distributed Computing Architecture, Databases, NoSQL, Extract, Transform, Load, SQL, Cloud Computing, Data Model",synthetic_from_course
"
                Data Engineer certified by IBM.
                Completed: Introduction to Data Engineering
                Skills acquired: Data Engineering, Data Management, Extract, Transform, Load, Databases, Network Security, Big Data, Data Warehousing, Leadership and Management, SQL, Data Science
                Proficient in: Data Engineering, Data Management, Extract, Transform, Load, Databases, Network Security, Big Data
                Experience: 2-4 years applying these skills
                ",Data Engineer,"Data Engineering, Data Management, Extract, Transform, Load, Databases, Network Security, Big Data, Data Warehousing, Leadership and Management, SQL, Data Science",synthetic_from_course
"
                Cloud Architect certified by IBM.
                Completed: Cloud Application Development Foundations
                Skills acquired: Cloud Computing, Cloud Applications, IBM Cloud, Javascript, Cloud Infrastructure, Cloud Platforms, DevOps, Cloud Management, Computer Programming, Web Development, Cloud API, Cloud Storage
                Proficient in: Cloud Computing, Cloud Applications, IBM Cloud, Javascript, Cloud Infrastructure, Cloud Platforms, DevOps, Cloud Management
                Experience: 2-4 years applying these skills
                ",Cloud Architect,"Cloud Computing, Cloud Applications, IBM Cloud, Javascript, Cloud Infrastructure, Cloud Platforms, DevOps, Cloud Management, Computer Programming, Web Development, Cloud API, Cloud Storage",synthetic_from_course
"
                Cloud Architect certified by IBM.
                Completed: DevOps, Cloud, and Agile Foundations
                Skills acquired: DevOps, Cloud Computing, Software Engineering, Agile Software Development, Continuous Delivery, Continuous Integration, Scrum (Software Development), Cloud Applications, Cloud Infrastructure, Cloud Platforms, Cloud Storage, IBM Cloud
                Proficient in: DevOps, Cloud Computing, Software Engineering, Agile Software Development, Continuous Delivery, Continuous Integration, Scrum (Software Development), Cloud Applications
                Experience: 2-4 years applying these skills
                ",Cloud Architect,"DevOps, Cloud Computing, Software Engineering, Agile Software Development, Continuous Delivery, Continuous Integration, Scrum (Software Development), Cloud Applications, Cloud Infrastructure, Cloud Platforms, Cloud Storage, IBM Cloud",synthetic_from_course
"
                Cloud Architect certified by IBM.
                Completed: Information Technology (IT) and Cloud Fundamentals
                Skills acquired: Cloud Computing, Computer Networking, Operating Systems, Cloud Storage, System Security, Cloud Applications, Cyberattacks, Cloud Infrastructure, Cloud Platforms, Databases, DevOps, Networking Hardware
                Proficient in: Cloud Computing, Computer Networking, Operating Systems, Cloud Storage, System Security, Cloud Applications, Cyberattacks, Cloud Infrastructure
                Experience: 2-4 years applying these skills
                ",Cloud Architect,"Cloud Computing, Computer Networking, Operating Systems, Cloud Storage, System Security, Cloud Applications, Cyberattacks, Cloud Infrastructure, Cloud Platforms, Databases, DevOps, Networking Hardware",synthetic_from_course
"
                Cloud Architect certified by Google Cloud.
                Completed: Preparing for Google Cloud Certification: Cloud Architect
                Skills acquired: Google Cloud Platform, Cloud Computing, Cloud Applications, Cloud Engineering, Cloud Platforms, Cloud Infrastructure, Cloud Management, Cloud Storage, Other Cloud Platforms and Tools, Cloud-Based Integration, Computer Networking, DevOps
                Proficient in: Google Cloud Platform, Cloud Computing, Cloud Applications, Cloud Engineering, Cloud Platforms, Cloud Infrastructure, Cloud Management, Cloud Storage
                Experience: 2-4 years applying these skills
                ",Cloud Architect,"Google Cloud Platform, Cloud Computing, Cloud Applications, Cloud Engineering, Cloud Platforms, Cloud Infrastructure, Cloud Management, Cloud Storage, Other Cloud Platforms and Tools, Cloud-Based Integration, Computer Networking, DevOps",synthetic_from_course
"
                Cloud Architect certified by Google Cloud.
                Completed: Preparing for Google Cloud Certification: Cloud Engineer
                Skills acquired: Cloud Computing, Google Cloud Platform, Cloud Platforms, Cloud Applications, Cloud Engineering, Cloud Storage, Cloud Infrastructure, Cloud Management, Computer Networking, Cloud-Based Integration, Computer Architecture, Google App Engine
                Proficient in: Cloud Computing, Google Cloud Platform, Cloud Platforms, Cloud Applications, Cloud Engineering, Cloud Storage, Cloud Infrastructure, Cloud Management
                Experience: 2-4 years applying these skills
                ",Cloud Architect,"Cloud Computing, Google Cloud Platform, Cloud Platforms, Cloud Applications, Cloud Engineering, Cloud Storage, Cloud Infrastructure, Cloud Management, Computer Networking, Cloud-Based Integration, Computer Architecture, Google App Engine",synthetic_from_course
"
                Devops Engineer certified by IBM.
                Completed: IBM Applied DevOps Engineering
                Skills acquired: DevOps, Software Engineering, Cloud Computing, Continuous Delivery, Continuous Integration, Application Development, Cloud Applications, Software Architecture, Security Engineering, Computer Programming, Kubernetes, Cloud Infrastructure
                Proficient in: DevOps, Software Engineering, Cloud Computing, Continuous Delivery, Continuous Integration, Application Development, Cloud Applications, Software Architecture
                Experience: 2-4 years applying these skills
                ",Software Engineer,"DevOps, Software Engineering, Cloud Computing, Continuous Delivery, Continuous Integration, Application Development, Cloud Applications, Software Architecture, Security Engineering, Computer Programming, Kubernetes, Cloud Infrastructure",synthetic_from_course
"
                Mobile Developer certified by Meta.
                Completed: Meta iOS Developer
                Skills acquired: Mobile Development, Swift Programming, iOS Development, Computer Programming, Mobile Development Tools, React (web framework), Application Development, Software Engineering, Data Structures, User Experience, User Experience Design, Web Development
                Proficient in: Mobile Development, Swift Programming, iOS Development, Computer Programming, Mobile Development Tools, React (web framework), Application Development, Software Engineering
                Experience: 2-4 years applying these skills
                ",Software Engineer,"Mobile Development, Swift Programming, iOS Development, Computer Programming, Mobile Development Tools, React (web framework), Application Development, Software Engineering, Data Structures, User Experience, User Experience Design, Web Development",synthetic_from_course
"
                Mobile Developer certified by Meta.
                Completed: Meta Android Developer
                Skills acquired: Mobile Development, Computer Programming, React (web framework), Mobile Development Tools, Application Development, Software Engineering, Android Development, Other Programming Languages, Web Development, User Experience, Algorithms, Computer Science
                Proficient in: Mobile Development, Computer Programming, React (web framework), Mobile Development Tools, Application Development, Software Engineering, Android Development, Other Programming Languages
                Experience: 2-4 years applying these skills
                ",Software Engineer,"Mobile Development, Computer Programming, React (web framework), Mobile Development Tools, Application Development, Software Engineering, Android Development, Other Programming Languages, Web Development, User Experience, Algorithms, Computer Science",synthetic_from_course
